numVotes,stillExists,uid,liked,disliked,liked_churned_people,voteDate,vote,Happiness,Activity,likes,dislikes,txt_len
73,True,190581b08041a0ef8000308aef6,73,8,0,736342.5205479452,3.095890410958904,0.005146608216903593,92,4.2631578947368425,1.0526315789473684,75.3157894736842
70,True,191581b08041a0ef8000308aef6,51,14,0,736344.4,2.5714285714285716,-0.009576339759626448,90,5.36,1.32,184.72
72,True,193581b08041a0ef8000308aef6,120,26,1,736349.625,2.263888888888889,0.01966089282626606,77,4.446808510638298,1.851063829787234,78.29787234042553
22,True,194581b08041a0ef8000308aef6,24,19,0,736333.0454545454,3.727272727272727,-0.010747652987737727,73,4.0,0.18181818181818182,129.45454545454547
56,True,200581b08041a0ef8000308aef6,82,9,0,736329.125,2.0892857142857144,-0.008876114515881644,62,4.4,0.2,46.4
73,True,201581b08041a0ef8000308aef6,23,12,0,736341.4520547945,2.0,0.038425753776430246,79,5.0,1.7142857142857142,107.85714285714286
29,True,202581b08041a0ef8000308aef6,11,0,0,736336.275862069,1.1724137931034482,-0.009691615993769836,68,7.0,0.0,61.0
22,True,207581b08041a0ef8000308aef6,16,0,0,736349.4090909091,3.0454545454545454,0.0016342731929514457,84,1.0,0.2,44.2
18,True,209581b08041a0ef8000308aef6,10,2,0,736330.5,2.388888888888889,0.00446124763705104,59,5.375,0.625,174.0
123,True,1574c423856b6300003009953,229,14,1,736258.6422764228,3.869918699186992,-0.0014871122996794666,272,2.7534246575342465,0.4657534246575342,42.23287671232877
95,True,2574c423856b6300003009953,32,4,1,736260.2842105263,2.957894736842105,0.0009018379863910781,269,4.066666666666666,0.9333333333333333,51.733333333333334
49,True,3574c423856b6300003009953,34,7,1,736250.5306122449,3.816326530612245,-0.0015992550738633416,226,2.588235294117647,0.35294117647058826,22.294117647058822
96,True,4574c423856b6300003009953,5,1,0,736278.3229166666,3.8020833333333335,-0.0022506621445288737,272,2.25,0.0,24.5
111,True,5574c423856b6300003009953,30,12,1,736252.099099099,3.4594594594594597,-0.0016064728429590835,271,1.1538461538461537,0.0,16.53846153846154
144,True,6574c423856b6300003009953,89,22,1,736300.2569444445,3.9930555555555554,-0.00021707511853273845,222,1.75,0.4166666666666667,25.416666666666668
199,True,7574c423856b6300003009953,73,6,1,736285.0552763819,3.9648241206030153,-0.0007623987875999768,271,4.780487804878049,1.170731707317073,48.609756097560975
181,True,8574c423856b6300003009953,108,28,1,736270.4972375691,3.74585635359116,-0.0008823601063066193,265,3.671875,0.734375,28.859375
138,True,9574c423856b6300003009953,32,1,1,736264.5942028986,3.86231884057971,-0.0014391602071571878,265,1.75,0.75,26.0
31,False,20574c423856b6300003009953,9,1,1,736246.8709677419,2.7096774193548385,0.0019660654089027584,125,14.0,0.0,43.0
31,False,20574c423856b6300003009953,9,1,1,736246.8709677419,2.7096774193548385,0.0019660654089027584,125,14.0,0.0,43.0
15,True,14574c423856b6300003009953,2,0,1,736292.7333333333,3.066666666666667,0.0008530179518590017,130,10.0,0.0,36.0
124,True,15574c423856b6300003009953,205,16,1,736271.1774193548,3.629032258064516,-0.0006713761677132965,237,4.666666666666667,1.0,42.77777777777778
27,True,16574c423856b6300003009953,15,1,1,736210.5555555555,3.4814814814814814,-0.00436480588100161,64,4.933333333333334,2.3333333333333335,49.666666666666664
105,True,19574c423856b6300003009953,56,19,1,736280.2571428572,3.123809523809524,0.0012526106067464271,227,4.571428571428571,0.75,70.5
109,True,22574c423856b6300003009953,108,37,1,736308.9541284404,2.614678899082569,0.004845620006114841,238,7.25,2.25,31.5
56,True,23574c423856b6300003009953,1,0,0,736286.0535714285,2.9464285714285716,0.008794433243663271,193,2.0,0.0,28.0
32,True,25574c423856b6300003009953,29,5,1,736269.34375,2.65625,-0.0048789759666217035,225,2.0,1.2857142857142858,51.57142857142857
51,True,26574c423856b6300003009953,50,2,1,736267.8235294118,3.8823529411764706,-0.00206570349562936,235,5.142857142857143,0.7142857142857143,48.285714285714285
105,True,27574c423856b6300003009953,189,19,1,736281.3047619048,3.323809523809524,-9.930630149938492e-05,238,4.848484848484849,1.0606060606060606,46.5
40,True,30574c423856b6300003009953,36,5,1,736224.1,3.3,0.0028037994343355086,127,1.7,0.26666666666666666,41.46666666666667
134,True,34574c423856b6300003009953,314,32,1,736284.2835820896,3.1343283582089554,-0.0017470944840293258,238,6.425531914893617,1.5106382978723405,48.61702127659574
91,True,36574c423856b6300003009953,115,10,1,736298.2087912088,3.6153846153846154,0.0022182997914356978,238,4.673913043478261,0.6956521739130435,31.304347826086957
32,True,37574c423856b6300003009953,22,4,1,736273.84375,3.375,0.00468766646542846,186,9.0,0.0,77.8
32,True,39574c423856b6300003009953,12,2,1,736258.28125,3.03125,-0.0014642111506328185,179,5.153846153846154,2.0,62.03846153846154
76,True,40574c423856b6300003009953,252,54,1,736257.4736842106,3.1842105263157894,0.01296187926371503,208,3.6785714285714284,0.9285714285714286,99.21428571428571
34,True,42574c423856b6300003009953,20,2,1,736299.0294117647,3.411764705882353,0.0016765043845040552,193,6.85,1.7,41.7
185,True,45574c423856b6300003009953,1166,203,1,736285.427027027,3.5837837837837836,-0.0005524029562383308,235,5.594936708860759,1.1012658227848102,51.607594936708864
82,True,53574c423856b6300003009953,29,16,1,736242.256097561,2.8780487804878048,-0.0012570611488045428,235,3.111111111111111,0.3333333333333333,47.666666666666664
10,True,54574c423856b6300003009953,5,3,1,736218.6,2.8,-0.006354989202288126,130,2.0,1.3333333333333333,51.333333333333336
33,True,55574c423856b6300003009953,17,0,1,736236.8181818182,2.787878787878788,-0.006225683372964298,224,2.6296296296296298,1.1481481481481481,28.88888888888889
22,True,67574c423856b6300003009953,44,4,1,736355.3636363636,2.9545454545454546,-0.001733206385594513,237,2.6,2.2,49.86666666666667
116,True,68574c423856b6300003009953,102,68,1,736280.7155172414,3.4741379310344827,-0.003915357563903991,235,5.0,0.4,38.0
114,True,69574c423856b6300003009953,97,63,1,736289.7192982456,3.06140350877193,0.0027824143029188237,238,4.7254901960784315,1.1764705882352942,53.09803921568628
27,True,71574c423856b6300003009953,9,3,0,736264.8148148148,3.8518518518518516,-0.001352102929609884,222,2.6666666666666665,0.6666666666666666,28.666666666666668
119,True,75574c423856b6300003009953,247,64,1,736271.5714285715,3.4453781512605044,-0.0021639335893859574,235,5.666666666666667,0.9333333333333333,67.6
83,True,78574c423856b6300003009953,139,13,1,736268.8674698796,3.4096385542168677,0.0005294548270045463,235,3.357142857142857,0.7857142857142857,36.57142857142857
99,True,80574c423856b6300003009953,39,2,1,736317.6060606061,3.080808080808081,0.0030470041418935753,189,4.833333333333333,0.4166666666666667,36.583333333333336
28,True,83574c423856b6300003009953,31,1,1,736256.3928571428,2.892857142857143,-0.00018468872040294456,209,3.6666666666666665,1.0,27.5
67,True,85574c423856b6300003009953,32,7,1,736276.1940298508,2.7761194029850746,-0.0013735516890087587,222,6.857142857142857,1.5714285714285714,106.71428571428571
166,True,87574c423856b6300003009953,383,19,1,736285.2409638554,3.8373493975903616,-0.0010103580420969783,238,4.232142857142857,0.875,48.910714285714285
15,True,89574c423856b6300003009953,11,2,1,736308.8666666667,2.933333333333333,-0.001078622327184093,228,4.571428571428571,2.142857142857143,65.85714285714286
7,True,91574c423856b6300003009953,4,0,0,736183.8571428572,3.2857142857142856,-0.012058328659562535,38,2.5714285714285716,0.14285714285714285,78.85714285714286
60,True,92574c423856b6300003009953,14,0,0,736303.85,3.8666666666666667,0.00030469688593710723,234,3.5,0.5,18.0
128,True,94574c423856b6300003009953,13,0,0,736296.234375,3.1015625,0.001699152500408202,223,1.0,0.0,1.0
141,True,96574c423856b6300003009953,186,21,1,736287.8297872341,3.6595744680851063,-0.00323835150765571,235,5.555555555555555,0.3888888888888889,72.94444444444444
79,True,97574c423856b6300003009953,79,9,1,736266.3291139241,3.7974683544303796,-0.0008869363484502039,228,4.448275862068965,1.4482758620689655,46.03448275862069
112,True,98574c423856b6300003009953,150,11,1,736311.5267857143,3.0089285714285716,0.00020531897448338918,229,7.428571428571429,0.5714285714285714,103.71428571428571
78,True,100574c423856b6300003009953,17,2,1,736301.4871794871,3.6025641025641026,0.001334626756166658,219,4.769230769230769,0.5384615384615384,44.92307692307692
18,True,101574c423856b6300003009953,10,0,1,736217.5555555555,3.611111111111111,-0.00039649741997453485,98,3.6666666666666665,1.0,18.333333333333332
65,True,102574c423856b6300003009953,4,0,0,736300.3384615384,3.4,0.0007489165271684745,219,2.4523809523809526,0.38095238095238093,24.785714285714285
61,True,104574c423856b6300003009953,32,2,1,736280.6721311476,3.2459016393442623,-0.00016838357048713827,237,4.642857142857143,0.7142857142857143,49.214285714285715
106,True,109574c423856b6300003009953,137,123,1,736277.8773584906,3.5849056603773586,0.0015886504921511467,230,4.698412698412699,0.4603174603174603,43.95238095238095
57,True,113574c423856b6300003009953,8,2,0,736322.350877193,3.210526315789474,0.0010455223312575586,207,6.333333333333333,1.0,67.66666666666667
36,True,114574c423856b6300003009953,10,0,0,736275.8888888889,3.9444444444444446,-0.0006091395739378721,238,4.157894736842105,0.7894736842105263,40.05263157894737
89,True,115574c423856b6300003009953,45,1,1,736243.9213483146,3.752808988764045,-0.0010552895555080443,224,2.425,0.45,53.075
27,True,116574c423856b6300003009953,46,0,1,736237.3333333334,3.740740740740741,0.0014796747967479673,137,3.125,0.375,57.125
51,True,117574c423856b6300003009953,84,11,1,736255.0,3.5294117647058822,0.0021601366617071695,225,5.0,0.696969696969697,55.484848484848484
88,True,118574c423856b6300003009953,95,4,1,736312.8409090909,3.5,0.0018603234475903134,232,6.416666666666667,0.75,44.166666666666664
65,True,124574c423856b6300003009953,52,22,1,736255.3846153846,3.3230769230769233,0.001066206336311942,76,6.0,0.6666666666666666,43.666666666666664
18,True,125574c423856b6300003009953,22,4,1,736244.0,3.0555555555555554,0.00908729633063982,202,4.45,0.9,99.4
156,True,128574c423856b6300003009953,376,290,1,736306.8269230769,1.7435897435897436,0.00137187393356534,224,3.5,1.0,110.0
22,True,129574c423856b6300003009953,16,3,0,736259.2272727273,3.090909090909091,-0.002151823407492972,214,4.9411764705882355,1.1764705882352942,49.470588235294116
130,True,130574c423856b6300003009953,48,0,1,736276.7076923077,3.476923076923077,0.0013300110867957274,236,2.4545454545454546,1.0909090909090908,84.36363636363636
25,True,131574c423856b6300003009953,9,0,1,736267.96,3.0,0.0007331462995662439,223,3.5,0.125,30.375
116,True,133574c423856b6300003009953,166,11,1,736304.4396551724,2.9051724137931036,0.002231822050579632,237,6.444444444444445,1.3333333333333333,96.88888888888889
120,True,136574c423856b6300003009953,37,0,1,736285.7333333333,3.908333333333333,-0.0009087689141612662,237,3.4210526315789473,0.3157894736842105,41.0
55,True,138574c423856b6300003009953,12,1,0,736227.7636363637,3.2181818181818183,0.006244485681772313,119,7.0,0.0,39.0
21,True,139574c423856b6300003009953,12,9,1,736293.3333333334,2.238095238095238,0.0016136800628026836,237,0.0,1.0,30.5
4,True,144574c423856b6300003009953,5,0,0,736263.5,3.0,-0.009462115146662784,154,2.0,2.0,17.0
26,True,146574c423856b6300003009953,10,1,0,736284.2307692308,3.1538461538461537,-0.0023610720839618536,195,4.818181818181818,0.36363636363636365,56.81818181818182
120,True,147574c423856b6300003009953,34,2,1,736294.4333333333,3.325,-0.004310722036211621,195,4.333333333333333,0.0,37.333333333333336
16,True,162574c423856b6300003009953,23,1,0,736379.375,3.1875,-0.0015920959260539674,116,12.0,0.0,47.0
23,True,165574c423856b6300003009953,2,1,0,736363.304347826,2.9130434782608696,0.002691103840253948,65,4.25,0.25,64.0
46,True,166574c423856b6300003009953,54,9,1,736373.4130434783,2.847826086956522,0.0026371398530752707,70,10.692307692307692,3.0,104.0
19,True,177574c423856b6300003009953,3,1,0,736389.0,3.3684210526315788,0.01329572925060435,38,1.0,0.0,9.0
9,True,178574c423856b6300003009953,4,0,0,736402.6666666666,3.5555555555555554,0.0705128205128205,11,4.5,0.5,62.5
9,True,179574c423856b6300003009953,6,0,0,736402.6666666666,3.3333333333333335,-0.019230769230769235,11,4.75,2.5,53.5
6,True,182574c423856b6300003009953,9,0,0,736401.5,3.3333333333333335,-0.0,8,4.0,1.0,16.0
9,True,186574c423856b6300003009953,1,1,0,736402.0,3.888888888888889,-0.06666666666666667,8,5.0,0.0,62.0
113,True,157908a2622881200033b34d7,28,2,1,736293.2300884955,3.309734513274336,-0.00027078948398861596,238,0.82,0.12,53.64
33,True,257908a2622881200033b34d7,15,0,0,736242.8787878788,3.272727272727273,-0.0018181617102221838,216,0.5833333333333334,0.08333333333333333,27.75
0,False,3557908a2622881200033b34d7,2,0,0,736314.0,3.0,0.0,0,0.0,0.0,15.5
1,False,3557908a2622881200033b34d7,2,0,0,736314.0,3.0,0.0,0,0.0,0.0,15.5
45,True,357908a2622881200033b34d7,22,0,1,736260.2,3.1555555555555554,0.0003775585215708434,237,1.0476190476190477,0.047619047619047616,108.80952380952381
110,True,857908a2622881200033b34d7,66,61,1,736297.8363636363,3.8454545454545452,0.0001540095175378718,241,0.47794117647058826,0.2867647058823529,46.25
86,True,957908a2622881200033b34d7,109,14,1,736292.6511627907,3.7906976744186047,-0.00015476477535391562,238,1.1014492753623188,0.2028985507246377,58.608695652173914
61,True,1857908a2622881200033b34d7,13,2,0,736324.262295082,3.2950819672131146,0.0031457675810773887,174,0.5,0.0,19.444444444444443
14,True,3057908a2622881200033b34d7,2,0,0,736321.7857142857,3.2142857142857144,0.003390648507696058,136,0.75,0.25,72.75
9,True,3257908a2622881200033b34d7,3,3,0,736349.4444444445,3.111111111111111,-0.009702890792291217,97,0.8181818181818182,0.2727272727272727,37.90909090909091
2,True,3457908a2622881200033b34d7,1,0,0,736306.5,4.0,-0.0,1,0.0,0.0,44.5
5,True,3757908a2622881200033b34d7,4,0,0,736351.4,4.0,-0.0,21,0.2,0.2,33.8
36,True,3857908a2622881200033b34d7,7,1,0,736379.0,3.7222222222222223,-0.011668713809440253,56,0.7,0.175,59.425
10,True,3957908a2622881200033b34d7,7,1,0,736372.0,3.8,-0.01234567901234568,30,0.5,0.125,33.75
3,True,4857908a2622881200033b34d7,3,0,0,736384.3333333334,4.0,-0.0,29,0.0,0.0,13.0
25,True,5057908a2622881200033b34d7,2,0,0,736391.12,3.32,0.02410782080485953,34,0.375,0.25,43.125
2,True,5657908a2622881200033b34d7,1,0,0,736398.5,4.0,-0.0,1,3.0,0.0,56.0
7,True,5857908a2622881200033b34d7,3,2,0,736398.8571428572,3.142857142857143,0.03136531365313652,13,0.0,0.0,6.0
2,True,6057908a2622881200033b34d7,1,1,0,736398.0,4.0,-0.0,6,0.75,0.0,16.25
4,True,6157908a2622881200033b34d7,1,0,0,736400.5,2.5,-0.15254237288135594,10,0.3333333333333333,0.0,5.666666666666667
45,True,7957908a2622881200033b34d7,32,3,0,736354.5333333333,3.7555555555555555,-0.0024242493966539855,198,1.0344827586206897,0.13793103448275862,55.13793103448276
144,False,354e52607e4b01191dc064966,216,35,1,735789.7638888889,1.8541666666666667,-0.000323679733099903,341,6.2682926829268295,0.926829268292683,57.19512195121951
188,True,454e52607e4b01191dc064966,100,35,1,736211.9202127659,2.898936170212766,-0.010153945546913404,345,6.5,3.0,18.5
41,True,654e52607e4b01191dc064966,22,3,1,735817.5609756098,2.4146341463414633,-0.0020017477890033365,601,2.0,0.0,24.0
209,True,1254e52607e4b01191dc064966,153,33,1,736048.2727272727,2.2200956937799043,0.002497657116075921,678,9.0,1.0,56.0
0,False,6654e52607e4b01191dc064966,116,12,1,735994.6868686868,1.9090909090909092,-0.0029969472259630805,753,11.5,1.3333333333333333,87.58333333333333
99,False,6654e52607e4b01191dc064966,116,12,1,735994.6868686868,1.9090909090909092,-0.0029969472259630805,753,11.5,1.3333333333333333,87.58333333333333
27,True,1654e52607e4b01191dc064966,194,17,1,735773.7407407408,2.8518518518518516,0.0008036846594936643,230,3.909090909090909,0.7272727272727273,65.5
3,False,11854e52607e4b01191dc064966,43,16,1,736303.6666666666,3.0,-0.0,29,5.7,1.1,45.8
3,False,11854e52607e4b01191dc064966,43,16,1,736303.6666666666,3.0,-0.0,29,5.7,1.1,45.8
3,False,11854e52607e4b01191dc064966,43,16,1,736303.6666666666,3.0,-0.0,29,5.7,1.1,45.8
3,False,11854e52607e4b01191dc064966,43,16,1,736303.6666666666,3.0,-0.0,29,5.7,1.1,45.8
3,False,11854e52607e4b01191dc064966,43,16,1,736303.6666666666,3.0,-0.0,29,5.7,1.1,45.8
3,True,11854e52607e4b01191dc064966,43,16,1,736303.6666666666,3.0,-0.0,29,5.7,1.1,45.8
321,True,1954e52607e4b01191dc064966,246,16,1,736067.2741433022,2.143302180685358,7.020198477105348e-05,752,11.65,1.875,81.95
104,True,2154e52607e4b01191dc064966,5,1,1,736264.5576923077,1.9615384615384615,0.0003029828532740396,593,8.6,1.6,103.0
13,True,2254e52607e4b01191dc064966,4,0,1,735872.1538461539,2.230769230769231,0.000510110512472896,748,12.0,0.5,149.0
247,True,2454e52607e4b01191dc064966,25,1,1,736164.3198380567,2.4008097165991904,0.002217007231003643,668,9.0,0.75,51.0
177,True,2554e52607e4b01191dc064966,57,166,1,735989.0960451977,2.8813559322033897,0.0019867709726436697,377,6.521739130434782,2.391304347826087,128.04347826086956
27,True,2654e52607e4b01191dc064966,26,7,1,736220.7037037037,1.2592592592592593,0.002142763982475153,540,1.0,1.0,8.0
34,True,2754e52607e4b01191dc064966,46,1,1,736044.0294117647,3.088235294117647,-0.00012089378329898909,751,32.0,1.0,233.0
328,False,2854e52607e4b01191dc064966,83,24,1,736106.8719512195,3.341463414634146,0.001222003944207423,751,9.307692307692308,1.3846153846153846,200.84615384615384
185,True,2954e52607e4b01191dc064966,2,2,1,736002.7297297297,2.4864864864864864,-0.002886317612524679,322,0.0,3.5,1.0
195,True,3154e52607e4b01191dc064966,179,98,1,736230.3541666666,3.578125,-0.0012602945731236942,633,10.666666666666666,1.8333333333333333,189.5
85,True,3354e52607e4b01191dc064966,40,11,1,735886.4117647059,1.576470588235294,0.003443253970320908,519,7.111111111111111,2.888888888888889,68.22222222222223
456,False,3454e52607e4b01191dc064966,2256,192,1,735918.4714912281,2.4210526315789473,-0.000794200814461281,497,9.189473684210526,1.0736842105263158,165.82105263157894
687,False,3854e52607e4b01191dc064966,3107,335,1,736000.7540029112,3.0800582241630274,-0.001812316108449839,708,9.817365269461078,1.7544910179640718,166.1556886227545
5,False,16054e52607e4b01191dc064966,17,3,1,736335.4,4.0,-0.0,33,4.0,7.666666666666667,279.0
5,True,16054e52607e4b01191dc064966,17,3,1,736335.4,4.0,-0.0,33,4.0,7.666666666666667,279.0
439,True,4454e52607e4b01191dc064966,480,109,1,736026.8701594532,3.5649202733485192,-0.00049020606403392,753,8.640776699029127,1.5533980582524272,181.5631067961165
282,True,4754e52607e4b01191dc064966,539,29,1,736077.8576512455,1.5053380782918149,-0.0011597253933624749,767,12.3125,1.125,177.5625
409,False,5154e52607e4b01191dc064966,157,51,1,736104.8833746898,2.4193548387096775,-0.0006873015495314148,753,9.0,1.7894736842105263,118.84210526315789
183,True,5254e52607e4b01191dc064966,140,26,1,736049.7704918033,2.300546448087432,0.0018175394544593024,752,9.523809523809524,3.0952380952380953,95.38095238095238
169,False,5454e52607e4b01191dc064966,173,33,1,735923.1065088757,2.4497041420118344,0.0006306474986925854,583,6.092307692307692,1.2461538461538462,57.09230769230769
153,False,5554e52607e4b01191dc064966,228,208,1,735937.0065359477,3.895424836601307,0.00014787356127337248,753,3.8536585365853657,1.5365853658536586,103.8780487804878
64,True,5654e52607e4b01191dc064966,14,8,1,736096.2698412698,3.1587301587301586,0.0012892082511453914,755,3.75,0.35,50.6
53,True,5854e52607e4b01191dc064966,79,17,1,736118.0943396227,1.6603773584905661,0.0025040985564548208,752,8.0,0.6,97.6
94,True,5954e52607e4b01191dc064966,6,4,1,736351.5681818182,1.7840909090909092,0.008235925143126021,196,9.0,0.0,87.0
160,False,6454e52607e4b01191dc064966,25,1,1,736242.59375,3.85625,-0.0012635108763257052,755,4.6,4.0,32.8
283,True,6754e52607e4b01191dc064966,399,85,1,736006.1342756184,1.88339222614841,0.0004913602275851935,755,8.6,0.825,110.125
328,False,7054e52607e4b01191dc064966,421,94,1,735929.887195122,3.524390243902439,0.002044724759920072,472,9.232558139534884,2.302325581395349,94.69767441860465
162,False,7154e52607e4b01191dc064966,182,6,1,735924.5493827161,2.4753086419753085,-0.0012107063419440527,570,13.674418604651162,1.8372093023255813,132.04651162790697
102,False,7254e52607e4b01191dc064966,51,30,1,736173.9803921569,2.323529411764706,0.01878619260388771,149,7.166666666666667,3.75,77.0
408,True,7354e52607e4b01191dc064966,46,14,1,736154.4852941176,3.019607843137255,0.00023230550536877683,545,5.5,0.5,46.0
41,True,7454e52607e4b01191dc064966,46,1,1,735879.5609756098,2.4878048780487805,-9.12197349370352e-06,628,7.588235294117647,0.5294117647058824,69.52941176470588
411,False,7854e52607e4b01191dc064966,21,14,1,736060.608272506,1.8880778588807785,0.0012483469069499093,753,5.0,0.0,41.0
88,True,8054e52607e4b01191dc064966,15,1,1,736035.3181818182,3.159090909090909,0.00025405500698670613,616,6.0,1.8333333333333333,57.333333333333336
262,True,8254e52607e4b01191dc064966,58,25,1,736160.6884615384,3.103846153846154,-0.0003619761219848662,747,7.25,0.75,68.75
235,True,8554e52607e4b01191dc064966,591,66,1,736213.0577777778,2.551111111111111,0.002196756601519509,754,8.107142857142858,1.3452380952380953,132.4404761904762
218,True,8654e52607e4b01191dc064966,190,24,1,736266.9212962963,3.1481481481481484,-0.0007858404841397471,753,12.0,1.530612244897959,96.79591836734694
208,True,8854e52607e4b01191dc064966,1059,65,1,735918.2019230769,2.0865384615384617,0.0004623827207697506,753,8.8,1.3666666666666667,120.73333333333333
138,True,9054e52607e4b01191dc064966,49,8,1,736193.0289855072,3.0072463768115942,0.0008432880823433573,751,10.0,2.4285714285714284,45.0
19,False,95554e52607e4b01191dc064966,6,1,1,736208.8421052631,2.9473684210526314,0.006216218156238112,81,4.0,1.6666666666666667,36.333333333333336
19,False,95554e52607e4b01191dc064966,6,1,1,736208.8421052631,2.9473684210526314,0.006216218156238112,81,4.0,1.6666666666666667,36.333333333333336
69,True,9254e52607e4b01191dc064966,0,1,0,736297.768115942,3.0579710144927534,0.002887169535998756,196,4.75,0.5,52.125
55,True,9354e52607e4b01191dc064966,112,47,1,736087.3090909091,3.1272727272727274,0.0007370549264812778,539,14.0,1.0,274.0
43,True,9554e52607e4b01191dc064966,54,15,1,736053.380952381,2.0476190476190474,-0.0016419630673313388,647,1.0,0.0,16.0
306,False,9754e52607e4b01191dc064966,297,125,1,735985.091503268,2.2679738562091503,-0.0019637917878778874,481,9.764705882352942,3.1470588235294117,157.11764705882354
183,True,9854e52607e4b01191dc064966,13,5,1,736046.912568306,2.431693989071038,0.0006257335600820257,745,4.5,0.5,39.5
174,False,9954e52607e4b01191dc064966,78,4,1,735879.2586206896,2.3563218390804597,0.0025049281979635752,448,12.333333333333334,1.1666666666666667,269.25
688,True,10154e52607e4b01191dc064966,3151,623,1,736049.8851744186,3.9738372093023258,1.7845417848583668e-05,754,6.233333333333333,1.3666666666666667,97.86666666666666
72,True,10354e52607e4b01191dc064966,102,5,1,736088.0138888889,2.263888888888889,2.6984655047340933e-06,739,14.5,0.0,65.66666666666667
500,True,11054e52607e4b01191dc064966,889,229,1,736170.759519038,3.44689378757515,0.00037076892218846974,755,8.678111587982833,3.0128755364806867,192.37339055793993
558,True,11254e52607e4b01191dc064966,973,105,1,736069.8727598566,1.7724014336917562,-0.00014221198764782038,753,10.874125874125873,1.6223776223776223,141.993006993007
17,False,11354e52607e4b01191dc064966,8,0,1,735886.6470588235,2.235294117647059,0.00040048150511497773,576,16.0625,1.5625,284.875
120,True,11554e52607e4b01191dc064966,75,5,1,735806.5,1.7666666666666666,0.009712848535292308,250,7.375,0.25,38.5
155,False,48154e52607e4b01191dc064966,167,17,1,735960.2516129032,2.2129032258064516,0.006709061169779169,351,7.330985915492958,2.084507042253521,176.57042253521126
155,False,48154e52607e4b01191dc064966,167,17,1,735960.2516129032,2.2129032258064516,0.006709061169779169,351,7.330985915492958,2.084507042253521,176.57042253521126
526,True,11754e52607e4b01191dc064966,667,49,1,736109.8460076046,1.0361216730038023,0.00022227869218294864,755,14.490196078431373,1.5294117647058822,214.88235294117646
100,False,55354e52607e4b01191dc064966,574,234,1,735972.44,1.03,-0.00031693514145902403,196,12.615384615384615,3.8461538461538463,183.6153846153846
100,False,55354e52607e4b01191dc064966,574,234,1,735972.44,1.03,-0.00031693514145902403,196,12.615384615384615,3.8461538461538463,183.6153846153846
311,False,43854e52607e4b01191dc064966,288,129,1,735882.9389067524,3.945337620578778,0.00010082709467344468,383,5.7272727272727275,1.7662337662337662,131.93506493506493
311,False,43854e52607e4b01191dc064966,288,129,1,735882.9389067524,3.945337620578778,0.00010082709467344468,383,5.7272727272727275,1.7662337662337662,131.93506493506493
163,False,49354e52607e4b01191dc064966,111,14,1,735949.6503067485,1.8895705521472392,0.00334729394131352,236,6.0,0.5,48.0
163,False,49354e52607e4b01191dc064966,111,14,1,735949.6503067485,1.8895705521472392,0.00334729394131352,236,6.0,0.5,48.0
37,True,12554e52607e4b01191dc064966,22,5,1,735808.1621621621,1.2702702702702702,0.0010794194384066674,100,4.75,0.75,54.25
493,True,12954e52607e4b01191dc064966,1,1,0,736122.2778904665,3.9391480730223125,-0.0006230395758924936,753,0.0,5.0,1.0
252,True,13054e52607e4b01191dc064966,91,24,1,736134.232931727,2.3373493975903616,-0.0013442452056818795,734,10.88888888888889,1.3333333333333333,209.77777777777777
335,True,13254e52607e4b01191dc064966,531,40,1,736029.6358208955,1.9791044776119402,0.0017490777691427895,716,6.675675675675675,0.9864864864864865,147.01351351351352
116,False,13554e52607e4b01191dc064966,246,44,1,735921.301724138,2.4827586206896552,-0.002969244445971789,667,5.178571428571429,0.6071428571428571,68.14285714285714
9,False,13654e52607e4b01191dc064966,7,1,1,736099.0,3.111111111111111,-0.0005359670302222963,519,5.777777777777778,1.2222222222222223,39.55555555555556
40,False,14054e52607e4b01191dc064966,58,0,1,735720.45,1.275,0.001323776145751977,208,7.135135135135135,0.2972972972972973,174.27027027027026
178,True,14154e52607e4b01191dc064966,293,26,1,735992.415730337,2.3707865168539324,0.0009167413599967873,713,12.666666666666666,1.3333333333333333,67.66666666666667
381,False,14354e52607e4b01191dc064966,298,101,1,735923.0104986876,1.5144356955380578,-0.001723247781135526,678,9.25,0.25,94.5
488,False,14654e52607e4b01191dc064966,1037,93,1,736050.9651639344,2.6557377049180326,-0.0025378608063989293,705,9.2,2.2893617021276595,104.0468085106383
389,True,14754e52607e4b01191dc064966,535,89,1,736094.4052631579,2.860526315789474,0.0002069542092696893,734,10.236842105263158,1.118421052631579,120.63157894736842
435,False,14854e52607e4b01191dc064966,52,36,1,736061.1701149425,3.296551724137931,0.0015206420473965205,671,8.0,4.0,46.0
159,True,14954e52607e4b01191dc064966,198,52,1,735914.283018868,1.949685534591195,-0.001732974178030379,747,7.869565217391305,1.7826086956521738,107.69565217391305
74,True,15154e52607e4b01191dc064966,191,23,1,736152.1643835617,2.73972602739726,0.0004024116009957303,579,4.578947368421052,0.2631578947368421,75.36842105263158
116,False,15254e52607e4b01191dc064966,22,16,1,735934.4396551724,1.9310344827586208,0.00048229805173739213,617,3.5757575757575757,1.4848484848484849,48.42424242424242
280,True,15354e52607e4b01191dc064966,13,17,1,736127.0,2.996415770609319,0.0001898245006800157,750,2.6,1.0,20.2
134,False,15454e52607e4b01191dc064966,158,9,1,735905.9104477612,1.492537313432836,0.0006477082208134203,459,7.25,2.0,28.75
